x,y,z,yaw
55053.06793396552,11499.761477422617,79.89747323051441,0
55059.02525052518,11507.069880928217,79.80157931470227,0
55065.01330701635,11514.372687369521,79.70427659370522,0
55070.56817401347,11521.09672514284,79.60551709492385,0
55076.56741578575,11528.350533467301,79.52226035110759,0
55082.05353244877,11535.029594622549,79.44079716127226,0
55087.95008902406,11542.225977141366,79.34951536553638,0
55093.37062129214,11548.86239012017,79.2750898706298,0
55099.21447777609,11556.052192391695,79.16561988063239,0
55104.59100046445,11562.676366596228,79.08575422040131,0
55110.39961229793,11569.856344636766,78.98107248781655,0
55116.249751327785,11577.041711425682,78.81826054780893,0
55121.68385521249,11583.686851566988,78.68559975400565,0
55127.59463881834,11590.896645870022,78.54494746760999,0
55133.48633958922,11598.095675422644,78.4049745898038,0
55139.01333111727,11604.850331348893,78.29176131071488,0
55144.93321237498,11612.098894536613,78.17707709161236,0
55150.96770813782,11619.45926287441,78.04389234333821,0
55156.488811353796,11626.222331032026,77.91511886139956,0
55162.50250858915,11633.528628596867,77.78758935066283,0
55168.48724675791,11640.887342309512,77.63463394941269,0
55174.035757366415,11647.621737187508,77.49386846122329,0
55180.00101141288,11654.904094440995,77.31599844833913,0
55185.54421378939,11661.664549472045,77.17396483835851,0
55191.56965115063,11668.9652795416,77.0266386484207,0
55197.58082326997,11676.317458243142,76.82457306293715,0
55203.20325864206,11683.108179540064,76.64378327947496,0
55209.271200017116,11690.455265357034,76.45341622347954,0
55215.35121931615,11697.834413789209,76.27840285190442,0
55221.40269343135,11705.204864875575,76.08851283836837,0
55227.06158998851,11712.011861235935,75.93518834043525,0
55233.1336785631,11719.365445058744,75.82628788709708,0
55238.7451313427,11726.1658645978,75.70411650849582,0
55244.866646676426,11733.476467513212,75.52357471300228,0
55250.927167359514,11740.947809430609,75.38614804291807,0
55256.89025332711,11748.377057499021,75.2454346596565,0
55262.25190182014,11755.48094514383,75.11544326106035,0
55267.74587227929,11763.553022629989,75.03676796544833,0
55272.57016958622,11771.278478549268,74.96604311932168,0
55277.49936103259,11779.980397992264,74.93203811262762,0
55282.27961053933,11788.710448661619,74.96147962711393,0
55286.87572052577,11797.458799425583,75.03195952898018,0
55290.99031512822,11805.558978819265,75.1054294754635,0
55295.41038763933,11814.326134346093,75.19991934923621,0
55299.86857856239,11823.065146575955,75.34667030497958,0
55303.96034548572,11831.088299968913,75.51263292419928,0
55308.35120269897,11839.760207742556,75.69129523305097,0
55312.3909366521,11847.66862540728,75.88020580947953,0
55316.70034690531,11856.215312413817,76.06948799890274,0
55320.97976835497,11864.664049917325,76.27510983014272,0
55324.871896152654,11872.317317691584,76.49366652810849,0
55329.088159071995,11880.64105482602,76.73548040576785,0
55333.222547219884,11888.87517029975,76.98217583573697,0
55337.26893448789,11897.075217634632,77.2154243712542,0
55340.93442660446,11904.513766908649,77.43213425996387,0
55344.961880270836,11912.70962971731,77.67796477740964,0
55348.91503155555,11920.755290361407,77.96806701328687,0
55352.534114689,11928.116417205645,78.21900338047085,0
55356.54290134888,11936.054828085977,78.43945905518024,0
55360.37639933674,11943.33052625392,78.64276323501105,0
55364.67455071658,11951.155285379255,78.86792650303812,0
55369.13354550889,11958.904061519686,79.06699663979403,0
55373.43718935577,11965.933398196836,79.24357612614135,0
55378.368416633566,11973.399975758062,79.42172396289227,0
55383.20268442408,11980.101169636304,79.5536644070048,0
55388.70188630778,11987.197645810542,79.68765583103553,0
55394.43878674714,11994.160084080042,79.7675549191708,0
55400.435624965576,12000.977260192642,79.82946630654082,0
55406.129277816086,12007.18394657598,79.85031126078133,0
55416.54894993476,12017.770491885682,79.81556717357735,0
55428.794296549706,12029.749832807856,79.78764485011797,0
55435.97874075953,12036.820618163676,79.74584569871078,0
55443.65069375793,12044.41723789377,79.71027778610886,0
55450.25724975993,12051.023893557063,79.69351594601568,0
55457.30414406187,12058.202610084105,79.64986553438814,0
55463.772249399815,12064.89843140278,79.58571847381961,0
55470.340597772934,12071.73323443555,79.54051886486775,0
55476.8586251763,12078.515456535451,79.51317320017102,0
55483.372618280926,12085.276271570183,79.49061946222984,0
55490.884035641524,12093.06371160668,79.46509324433038,0
55496.91138350221,12099.324232881852,79.40872589173004,0
55503.98050857956,12106.619104460653,79.366900492413,0
55510.563800795826,12113.360778730172,79.31402819996602,0
55517.19080783453,12120.091785220013,79.22611242808975,0
55523.82689919272,12126.804528853687,79.17353427022391,0
55530.45295008886,12133.491563560843,79.1371635172985,0
55537.555823886985,12140.689234205129,79.10014593890251,0
55544.13741541497,12147.37800768366,79.07611633506232,0
55550.705897309126,12154.04894757487,79.06671933121227,0
55557.7645762996,12161.223053879079,79.05221318791688,0
55564.813351638615,12168.379947283049,79.03192262419428,0
55571.85070103016,12175.486223541762,79.03334034790984,0
55579.9961675513,12183.70271039529,79.00070192484657,0
55586.6160585686,12190.372982599676,79.0364067170888,0
55593.19130558709,12197.045923443251,79.07869157869989,0
55600.75930943773,12204.742558174188,79.1247910841285,0
55608.354185160584,12212.522884404532,79.18765868601446,0
55615.35717715884,12219.852368128311,79.23651994672149,0
55622.197870819466,12227.22631018044,79.26693653603881,0
55628.98730266496,12234.934817137728,79.29528870576314,0
55634.99840265307,12242.245305541814,79.28181161069197,0
55641.17274153263,12250.379045063706,79.31162128797187,0
55647.05771061211,12258.837106656487,79.32115323501354,0
55652.239635826976,12266.87941109909,79.3108601439549,0
55657.56107049288,12275.712834222753,79.30635583162113,0
55662.36460805415,12283.997268247203,79.3007499082754,0
55667.12994334717,12292.306493833175,79.2966593797395,0
55671.880073669614,12300.631343581414,79.32474287288713,0
55676.59605776012,12308.939692391565,79.36111066001853,0
55681.666223794564,12317.87896696577,79.42471496228907,0
55686.38188596429,12326.175676365698,79.42156671487481,0
55691.17620184732,12334.443461468967,79.43134952313261,0
55696.07815411752,12342.643926754548,79.47921466404333,0
55701.008709711394,12350.800619744155,79.55718911076917,0
55705.95169202505,12358.949060543615,79.6670178675167,0
55710.88567955813,12367.065424582659,79.79142896132755,0
55715.81936203913,12375.245756335884,79.88529138223348,0
55720.63887770436,12383.481934522591,79.95588220609389,0
55725.31298655304,12391.815875320974,80.08069794349258,0
55729.720542832714,12400.245300230887,80.22542604762614,0
55733.75336124389,12408.825261364907,80.40342715513547,0
55737.30258369282,12417.5998098189,80.58401048100042,0
55740.33610510319,12426.552088737773,80.77210093885792,0
55742.90173353966,12435.655587252679,80.91111978281249,0
55745.126459672,12444.882415827786,81.03656792659162,0
55747.18215065914,12454.159108564767,81.18476890519835,0
55749.196705011316,12463.441485603455,81.36426683625987,0
55751.12005141024,12472.61617355011,81.56471724553592,0
55753.02158099974,12482.01300838015,81.77957488480786,0
55754.89333078596,12491.181697896247,81.97397347865005,0
55756.72614134641,12500.363538167368,82.13890109771698,0
55758.62635670852,12509.594232090241,82.3145542034735,0
55760.49862781073,12518.776702060219,82.5036362599125,0
55762.41579035697,12528.02836017828,82.70248458491541,0
55764.51341745024,12537.956390829297,82.8818634472338,0
55766.365991999985,12546.545267782687,83.01982744784185,0
55768.32852196769,12555.74315452287,83.18874236148136,0
55770.35885319631,12565.647413561603,83.37358473310938,0
55772.199335002166,12574.832224064523,83.56817853299317,0
55774.02216730375,12583.995132554444,83.71718032443742,0
55775.89641348939,12593.187869818043,83.88218450384485,0
55777.737623282505,12602.264686072062,84.05030364485634,0
55779.611783582804,12611.458347178626,84.1682802774297,0
55781.48532665676,12620.646748948375,84.24822001388924,0
55783.36882935614,12629.81661835394,84.35337799706642,0
55785.30096806944,12638.911350028537,84.46893233878167,0
55787.14571585312,12648.09872587931,84.53330981618026,0
55788.99969947043,12657.173607271612,84.5605397005731,0
55790.90872890837,12666.327464079845,84.60370612999316,0
55792.83620758479,12675.383311508434,84.65517022248997,0
55794.82526094818,12684.300654250945,84.7056235373438,0
55796.7119211813,12692.485016664044,84.7717447314102,0
55798.77573720971,12701.118947470162,84.82805002363735,0
55801.08637732934,12709.824055459703,84.87353213198237,0
55803.5613707714,12718.364721477286,84.86206781438027,0
55806.19284550202,12726.871603683696,84.81008689545817,0
55808.874172829484,12735.496546613369,84.77354121076466,0
55811.39380260251,12744.21971966614,84.71574384147284,0
55813.6084416388,12752.983311648486,84.73774666031383,0
55815.41411775737,12761.965920821896,84.71597210560816,0
55816.87354006616,12771.061687508345,84.58963627430101,0
55818.0891735186,12780.329530082432,84.43470045458436,0
55819.142664779094,12789.704329733453,84.24833404417156,0
55820.11348950415,12798.550435579087,84.06142831674421,0
55821.20516900697,12808.788076613087,83.90887518671924,0
55822.23305061708,12818.510759850555,83.76036749153364,0
55823.29190050033,12828.182261110138,83.60391897331563,0
55824.41563152573,12837.97672326414,83.43211436164066,0
55825.52708557301,12847.656387185003,83.29023223975597,0
55826.57418831921,12856.722262116893,83.15002555774795,0
55827.775482529425,12867.190510840726,82.97546186909972,0
55828.86878043995,12876.87093225839,82.8178993990794,0
55829.94495291095,12886.521163516752,82.67026209849153,0
55830.992434981046,12896.135853950347,82.51137211663155,0
55832.057962844636,12905.731620416474,82.3405041653772,0
55833.128624468554,12915.298155777658,82.18796408158956,0
55834.177620387585,12924.81165593395,82.05429396889204,0
55835.209897770204,12934.291316726154,81.91641239500042,0
55836.22726798676,12943.742103570083,81.77719129697104,0
55837.2372199404,12953.189346592088,81.63490060640211,0
55838.280802172834,12962.649307961661,81.48591725974168,0
55839.352895980264,12972.106379968429,81.35599226611319,0
55840.44415990423,12981.575437777145,81.22053438758068,0
55841.53126569586,12991.052896407771,81.10541220767314,0
55842.51053107131,12999.821679879433,80.98598733511297,0
55843.658932367456,13010.07045843262,80.84008806826172,0
55844.71583482321,13019.601557089736,80.71007152043744,0
55845.688534373156,13028.388332851198,80.58257358781685,0
55846.745195691045,13037.908767974213,80.45551600799811,0
55847.78198272515,13047.43424872262,80.32668709227605,0
55848.809486128746,13056.970634406342,80.2071530481778,0
55849.91358186259,13067.227251546807,80.05752634498803,0
55850.959514740425,13076.759126342884,79.95139467332214,0
55851.9132478371,13085.560335266677,79.82945782705124,0
55853.038254470535,13095.806864127504,79.68784286497655,0
55854.0569919127,13105.26548838852,79.55959200179318,0
55855.102267956485,13114.763092325305,79.45915937517829,0
55856.15233420189,13124.202701089132,79.34151168888245,0
55857.20106653272,13133.620625061458,79.21103276522005,0
55858.199098037694,13142.898132256394,79.08029211719291,0
55859.25380097079,13152.340522417971,78.98480707567823,0
55860.31180119798,13161.629307705438,78.89156711381614,0
55861.35379841724,13170.883846506951,78.76366068934045,0
55862.44141193353,13180.323688857266,78.60178582730896,0
55863.546204884384,13189.64034968613,78.48357222334153,0
55864.67759254589,13198.961188641051,78.37000708031088,0
55865.77232950617,13208.28725596937,78.24444795606409,0
55866.86079451149,13217.616129413636,78.14375490342424,0
55867.911065791595,13226.991968954728,78.04531941762666,0
55868.91717045046,13236.383548165943,77.95231270552898,0
55869.88947366177,13245.785271473516,77.84797014338737,0
55870.88137583898,13255.165371859584,77.73687916162642,0
55871.90085134192,13264.49954884669,77.64237714534234,0
55872.960505240255,13273.91364360252,77.54119334085672,0
55874.03001932533,13283.302986176586,77.45210318830978,0
55875.035567685576,13292.588568021303,77.37010701974003,0
55875.985392648865,13301.247698377349,77.29690762732372,0
55876.975483773866,13310.58612673786,77.20590819364743,0
55877.99522682026,13319.911589640638,77.07900561938582,0
55879.04004041475,13329.251938579037,76.96532688646505,0
55880.1025575545,13338.628972908416,76.85177377551406,0
55881.16756888233,13348.041118361336,76.76354626859332,0
55882.21240357741,13357.437714244457,76.68834187185095,0
55883.25919581682,13366.837743834638,76.58845895315733,0
55884.383295579864,13376.993557446009,76.47145818306088,0
55885.34768201082,13385.71670528238,76.36866146418676,0
55886.463137173974,13395.922957139037,76.24263020985099,0
55887.52147887444,13405.418191657354,76.10895657192236,0
55888.60226661338,13414.894412805079,75.98367966228987,0
55889.62267473662,13423.637407274044,75.86824877183955,0
55890.676577219725,13433.099644710239,75.74358618823177,0
55891.70610198932,13442.544253296739,75.61288555922705,0
55892.71873970911,13451.965988327707,75.49361276554441,0
55893.7181266364,13461.408372246216,75.35310868813899,0
55894.744419663686,13470.822598313945,75.2454176725917,0
55895.78244923712,13480.273944952347,75.11741809299143,0
55896.840714606435,13489.778709787379,74.98046584523728,0
55897.8850103433,13499.189587402812,74.90102733760996,0
55898.89122531622,13508.546158759475,74.80143582022917,0
55899.944577210226,13518.564563180942,74.65254058176725,0
55900.91808005014,13527.802024474062,74.5120073613579,0
55901.882288241126,13536.965297916433,74.37957479235315,0
55902.85519250711,13546.000887693228,74.2481030614829,0
55903.82588281806,13555.014710275784,74.11363000662416,0
55904.7993610991,13563.992360265593,73.97224576937262,0
55905.764821855526,13572.870781601925,73.78213191559468,0
55906.728967732764,13581.522807601974,73.55130502879727,0
55907.68776461708,13590.002730865717,73.28997731852239,0
55908.62966739254,13598.359640321261,73.02932422630083,0
55909.55746423651,13606.593338329465,72.79560022133568,0
55910.45455480784,13614.690360806688,72.55050399648685,0
55911.33897752622,13622.841354442848,72.31129164669734,0
55912.20277095981,13630.838171242047,72.07825364525647,0
55913.038585204595,13638.64026408407,71.86115102008105,0
55913.83202103888,13646.248600852628,71.63254029235371,0
55914.62116008152,13653.68470651666,71.40811976891517,0
55915.447006156726,13660.897323556854,71.19675850437288,0
55916.525284585645,13667.80994557181,71.00035807737665,0
55917.84036561729,13673.989396603163,70.7936220934483,0
55919.77492694145,13680.819757819738,70.60092797149574,0
55921.59754544425,13686.655973859486,70.44540161957583,0
55923.13135109524,13691.840049645303,70.34154632769177,0
55924.555997747186,13697.417765642778,70.1731280729325,0
55925.51167060217,13701.709041202039,70.04966892288988,0
55926.413457663926,13706.09282318028,69.92273050827504,0
55927.012100455504,13709.357436334512,69.84319074646308,0
55927.39657818927,13711.816496322912,69.783143121899,0
55927.61124264644,13713.43745757506,69.71879173339053,0
55927.704275062606,13714.328774772877,69.69576146088902,0
55927.7648595305,13714.96358289354,69.69326646653273,0
55927.835413721325,13715.928032545404,69.66908697684107,0
55927.911375345524,13717.664403417712,69.64088809395125,0
55927.97347324326,13719.88455043361,69.61622759393161,0
55928.34732883209,13722.055692371594,69.58729901340334,0
55929.40054089869,13724.113296737414,69.56928882093196,0
55931.79926082124,13726.071978363105,69.56335794780846,0
55935.2876397454,13727.244193889384,69.52963696877538,0
55939.622140259344,13727.381412067609,69.52687132072668,0
55944.34459026558,13726.795368197889,69.59127839176999,0
55949.331948172185,13725.61581743287,69.71096266202241,0
55955.35780538134,13723.89235683788,69.87654049835346,0
55961.22205388026,13722.052356891185,70.00186235275989,0
55966.76484824082,13720.230196178296,70.12396901498845,0
55973.72261478627,13717.857162808421,70.29107857677022,0
55979.953925336195,13715.676146781401,70.44403017556704,0
55985.737915629354,13713.619174117795,70.60130674045753,0
55991.55057815692,13711.510962718241,70.78977821151227,0
55997.38662728391,13709.416702140048,70.98565609052046,0
56003.27076234927,13707.339517247592,71.1733522390265,0
56009.19899467939,13705.304089263103,71.36432188181969,0
56015.651153113904,13703.092342312,71.5716592382623,0
56022.63451876272,13700.813631903056,71.799667348498,0
56028.6705815132,13699.01562950497,71.98908059514491,0
56034.520889516076,13697.428969401486,72.1469539333218,0
56040.071400268615,13696.05385819935,72.29552450444358,0
56044.807804318385,13694.965452080967,72.42584826940153,0
56049.681805256565,13693.8896178993,72.55291156825498,0
56054.40159236953,13692.907834372892,72.65292640162399,0
56059.237408200635,13691.975657908199,72.81066008930408,0
56063.70326996593,13691.210086782603,72.9238639138015,0
56068.08813373826,13690.516901278546,73.03042980637248,0
56072.40465864671,13689.913861360785,73.13415084353846,0
56076.690034020256,13689.329307946788,73.22335006915762,0
56080.98944570459,13688.722058198819,73.30826601363889,0
56085.37044170072,13688.087710420517,73.32112976980085,0
56089.99955013148,13687.406915143158,73.42866018444963,0
56094.91149845584,13686.657484374717,73.54633922061315,0
56100.10153516387,13685.876395208566,73.65832633714624,0
56105.448674551655,13685.079841665689,73.77643766630908,0
56111.13240842701,13684.233580367241,73.89889756943268,0
56116.959926821975,13683.379875775572,74.03134139545395,0
56122.91235186553,13682.523023764961,74.14595519441005,0
56128.50833348563,13681.743174935898,74.23729106825954,0
56134.73318175426,13680.910833533648,74.35118908529242,0
56141.0673847827,13680.082192476588,74.45479560676675,0
56147.46440727339,13679.271836585562,74.52898937701603,0
56153.38103399368,13678.482899730092,74.60515438213413,0
56160.47958969735,13677.554986813697,74.6843449593141,0
56167.21377374341,13676.707283424723,74.72228638719311,0
56174.423934585015,13675.80597370959,74.78892690274385,0
56181.134105036865,13674.983224518252,74.83831716991574,0
56187.919231747896,13674.140815266264,74.87084672475468,0
56194.539264453466,13673.297106721797,74.8333507442318,0
56201.7254494277,13672.295904000019,74.80617660582939,0
56208.77167177121,13671.276972817457,74.79688155159461,0
56214.50875107434,13670.442314899266,74.76549501141619,0
56220.9007300624,13669.515209764308,74.73243653773964,0
56226.48414888553,13668.70268739836,74.69586915687998,0
56232.22995267286,13667.853737517715,74.6525996880875,0
56237.49802455639,13667.04355604419,74.58168081759352,0
56243.15467401306,13666.21475237037,74.54256429512485,0
56248.41792566296,13665.424035784503,74.51575697822524,0
56253.6503723941,13664.664797188914,74.50666271196538,0
56258.832928740536,13663.96028535089,74.44418096704051,0
56264.03173179315,13663.328090996643,74.420599462173,0
56269.20933349426,13662.852184363914,74.37141711435713,0
56274.88951831759,13662.522497101865,74.33185224039993,0
56280.04115246363,13662.366509396114,74.27825573155401,0
56284.95782636438,13662.299014951315,74.24336937031475,0
56290.19505738845,13662.401508668176,74.18916773130977,0
56294.95019104064,13662.59909436264,74.15784162647013,0
56299.7027246825,13662.872732635129,74.10560473769253,0
56304.44310259227,13663.224686965495,74.03198688157553,0
56309.19285815092,13663.782263146291,73.95600021408863,0
56313.975487841504,13664.73021307377,73.88184947599059,0
56319.20294993799,13665.854004074465,73.81930500991542,0
56324.243630664794,13666.480280306203,73.81085719460675,0
56329.468280909045,13666.717434684746,73.81256639517096,0
56334.93348504582,13666.929864826041,73.77285860075443,0
56340.63630105313,13667.320112550029,73.6951767663253,0
56346.46578513064,13667.805681096279,73.60887030771441,0
56352.46822138039,13668.272072963066,73.50658838349604,0
56358.601976163925,13668.76051559075,73.39127469921982,0
56365.299163847914,13669.312467797821,73.24191146305468,0
56371.15057732727,13669.816606020293,73.10005167976533,0
56377.502202421725,13670.270955127065,72.9138152798268,0
56384.387392135264,13670.48819363704,72.67754428117489,0
56390.736001201025,13670.385888704253,72.4622123650354,0
56397.07097147846,13669.981623308655,72.22740887665495,0
56403.59578852314,13669.347312698043,71.98362691092252,0
56410.06068882606,13668.639535457161,71.75203577875429,0
56416.42421974453,13667.921513884698,71.51151013457164,0
56422.73371182,13667.17851505983,71.22903409999294,0
56429.03015390742,13666.375443036062,70.96628701410768,0
56435.28560301097,13665.524729149112,70.70706956229209,0
56441.518087754615,13664.65893300591,70.46912641622902,0
56447.811861975715,13663.687481390985,70.2376470590904,0
56453.96941736034,13662.632698610323,70.02588419713979,0
56460.061232165026,13661.503124283208,69.82251940952898,0
56466.02327529787,13660.333357834757,69.6407928399294,0
56472.03400236145,13659.00704006249,69.46211038669679,0
56477.989768068095,13657.780259413143,69.35393138821763,0
56484.07456601366,13656.820675022356,69.22253324512667,0
56490.26693492013,13656.089956468622,69.08694060833511,0
56496.517709846776,13655.481795341486,69.05862105883824,0
56502.89465909605,13654.965029701254,69.03935705397087,0
56509.86298806272,13654.554093933371,69.04671429398502,0
56516.5003992197,13654.211224634593,69.04632680617033,0
56523.14060486244,13653.901179491408,69.10621824066982,0
56529.81855034178,13653.66981867596,69.24435285976368,0
56536.500945803986,13653.543667780703,69.42630220943596,0
56543.201922824446,13653.451326623794,69.61732464046777,0
56549.92067148012,13653.334914935687,69.79143534306776,0
56556.69349831292,13653.160448696188,69.96918668571001,0
56563.42248067813,13652.925571350139,70.15122061452215,0
56570.143948682606,13652.61484507466,70.36745610288884,0
56576.84299891016,13652.210756289449,70.58936750170932,0
56583.51991051769,13651.794772034316,70.79499407384733,0
56590.12005009032,13651.354600687653,71.00523332367409,0
56596.77458257048,13650.902667610822,71.24158700557687,0
56603.29801556625,13650.448318576666,71.47904711974597,0
56609.86491062754,13649.928002726092,71.67643012244977,0
56616.41873091675,13649.377151140094,71.86975621072929,0
56623.00172308895,13648.77944399488,72.00212154399817,0
56630.092548563916,13648.136625982952,72.14578716483875,0
56636.24888227818,13647.593234247359,72.23735350585115,0
56643.170649707405,13646.966907399983,72.33659550387472,0
56649.66397123272,13646.35462334825,72.39626271209436,0
56656.02708046888,13645.740385380423,72.47785432753234,0
56662.39350839066,13645.131858016191,72.56720379395595,0
56668.76724229234,13644.56170505982,72.63091274951532,0
56675.19510903078,13644.009687846394,72.70131430591384,0
56681.598020986225,13643.4789067799,72.76724843012671,0
56687.903065528175,13642.936961159403,72.84919523875885,0
56693.79496022418,13642.427089392264,72.9302088896769,0
56699.97252453779,13641.899696445005,73.03798189766226,0
56706.07989624767,13641.419021799922,73.15575104486369,0
56711.76328607806,13641.070866808534,73.23241157971088,0
56717.953793039764,13640.73226275018,73.27383768972534,0
56724.06742694026,13640.35617943755,73.35118062714206,0
56729.631387070476,13639.982349202703,73.41109373598536,0
56735.75543516666,13639.563089033287,73.48755607818853,0
56741.79670173959,13639.137705530893,73.5727905124602,0
56747.36113574453,13638.739663276323,73.65212264499003,0
56753.39725245942,13638.291080821953,73.72926926767772,0
56759.405567063426,13637.854769391703,73.88919724926546,0
56764.91450362498,13637.37974883058,74.00997417978749,0
56770.43579640564,13636.728467377266,74.09234751452408,0
56776.3819944201,13635.6747466777,74.17352609006126,0
56782.395264614475,13634.274210799955,74.27965381112449,0
56787.99674852965,13632.90179189361,74.41810088059587,0
56794.158597285015,13631.364503136894,74.55698484717134,0
56800.390160926414,13629.83959749045,74.6840387029023,0
56806.6748195211,13628.390129480631,74.82204595335506,0
56812.530935508476,13627.142375184321,74.93029543779642,0
56818.879270412006,13625.8169959853,75.04030162173689,0
56825.19160911875,13624.493485157307,75.13778648927483,0
56831.542546238605,13623.16559328078,75.24122725684684,0
56837.37676608748,13621.96679149232,75.3506332314703,0
56843.67087129405,13620.681441055372,75.44650464021593,0
56849.93496116889,13619.393914461865,75.5660694941467,0
56856.24366074234,13618.087305264555,75.66726208815301,0
56862.114998154415,13616.864353792153,75.74338972851903,0
56868.46613263754,13615.546235250033,75.83771661112415,0
56874.73713656176,13614.23736281469,75.96138412464303,0
56880.98871850169,13612.921882235434,76.07851262490513,0
56887.230912392726,13611.62025392602,76.16957560060756,0
56892.90000708861,13610.416248905598,76.26605483224492,0
56898.802342819836,13609.153668485662,76.3700677072862,0
56904.544603703325,13607.927008593406,76.45657629566368,0
56910.08861751128,13606.733937643046,76.53442629409786,0
56915.5776852706,13605.550183536063,76.62786265069727,0
56920.61174707148,13604.45045786706,76.69905522147279,0
56926.04707903221,13603.276026071324,76.77029582457719,0
56931.32505296149,13602.116356998942,76.86211239098662,0
56936.41737128558,13600.985127057553,76.9419456121432,0
56940.921731524766,13599.956671200567,77.00565472987542,0
56945.4658446307,13598.885607980557,77.07921791819223,0
56949.64246763646,13597.865195830169,77.13808346220934,0
56953.475197331616,13596.825929106255,77.18586731517848,0
56957.146491772626,13595.830449236528,77.26700382459782,0
56960.66452063829,13594.877148839741,77.37921141209553,0
56963.91615010407,13594.022203969926,77.41065760844687,0
56967.66855830143,13593.043030177818,77.49090083992385,0
56971.39691954035,13592.080225822567,77.59823784277093,0
56975.66317756136,13590.993225649401,77.68320999236634,0
56979.95534045802,13589.901329833207,77.7455421998113,0
56984.17473757907,13588.81445250625,77.77219433696733,0
56987.96742881533,13587.818340671496,77.79605783882508,0
56992.02238203265,13586.761551871201,77.87171144468613,0
56996.26821976835,13585.679123700365,77.87587562910691,0
57000.41592003354,13584.659215459134,77.94184304641023,0
57005.296721543,13583.49378513326,78.02519911414203,0
57010.52076778298,13582.255289550205,78.10155626721757,0
57015.63232907228,13581.024337029277,78.16134816249638,0
57021.48921175496,13579.60507343738,78.22755984275734,0
57027.66870741578,13578.112598305977,78.31015855960484,0
57034.0783861061,13576.593690125315,78.4584284382109,0
57040.23320224646,13575.094751997902,78.56991527535956,0
57047.081401984375,13573.425866242544,78.6965611566617,0
57054.15262365872,13571.723020128888,78.80368448606124,0
57061.37866272271,13569.94980277294,78.92213853924628,0
57068.12105520736,13568.284127599578,79.05477670113262,0
57075.49641412434,13566.499896770136,79.17375365693718,0
57082.91508947076,13564.671795706103,79.27434323122401,0
57090.41845507806,13562.828003316978,79.375269342332,0
57097.970398031975,13560.97011411961,79.50551660964543,0
57104.96002061546,13559.227884252734,79.60486847257505,0
57112.55605449949,13557.368690978785,79.70554445051923,0
57120.189051711626,13555.490073445837,79.7849115932205,0
57127.72574437239,13553.636643674325,79.8977272970108,0
57135.37109298769,13551.778634028558,79.9946834818324,0
57142.43087829293,13550.054583562276,80.10737012437792,0
57150.06090813955,13548.183362867609,80.22374978483985,0
57157.67418665786,13546.290829989022,80.33288348649303,0
57164.57134572986,13544.555668223316,80.43343851283393,0
57172.138790740544,13542.593210469613,80.53530221260671,0
57179.5633156944,13540.586036202736,80.59762004261135,0
57186.837538992666,13538.530658570731,80.68810841185885,0
57193.50911242262,13536.592153105004,80.79355370051493,0
57200.54284891639,13534.517361403143,80.86742559843637,0
57207.359699606226,13532.472785199765,80.95283839100273,0
57213.349456121905,13530.650446041656,81.02949700502344,0
57219.62942797996,13528.695885365756,81.11246980175825,0
57225.66972660864,13526.813662625502,81.16489466826339,0
57231.464969790766,13524.98988775422,81.19298996208504,0
57236.58520414356,13523.342372613684,81.22508365256522,0
57241.82755529647,13521.697386408136,81.25837848389371,0
57246.77183443422,13520.309291941245,81.27719223526798,0
57251.243370703545,13519.495023460988,81.29099740588602,0
57255.99865393824,13519.31769495744,81.27279406057727,0
57260.4232833346,13519.732535031493,81.18375183490633,0
57264.065786128696,13520.462590970772,81.06984711991588,0
57267.54214724106,13521.79171999983,80.9239687842546,0
57270.24113048194,13523.710662159134,80.85201631597009,0
57271.82898052439,13525.951258692176,80.81576870687466,0
57272.37382410736,13528.662643398344,80.84487637502276,0
57271.68960935136,13531.175369133223,80.88574721210743,0
57270.21306625371,13532.91946873805,80.89828356222527,0
57268.019041106134,13533.96940557174,80.9150558353747,0
57265.541363415694,13534.019058503782,80.94093725040479,0
57263.237004697774,13533.065386449825,80.97014010737716,0
57261.45632859037,13531.622716129381,81.00202191083076,0
57259.831485895644,13529.79357896655,81.03995151774211,0
57258.25520606133,13527.863838951256,81.07786395153462,0
57256.49228808174,13525.921233373949,81.132211786216,0
57254.47448698745,13524.277107004058,81.1871400815784,0
57251.63497537288,13523.010404736073,81.2437933083609,0
57248.16512673941,13522.658981051585,81.29325337633973,0
57244.43675262121,13523.25578795772,81.3288751509224,0
57239.93089281024,13524.57284152028,81.30941486108428,0
57235.002403031234,13526.24408488271,81.28050528664129,0
57230.09024515022,13527.917847717092,81.25010335092779,0
57224.4244085101,13529.791626261602,81.21625729703406,0
57218.438214101254,13531.68730357965,81.15384024933114,0
57212.703451391535,13533.476129135084,81.07843278299566,0
57206.3386526101,13535.420262202037,81.01194012756984,0
57200.27350144925,13537.221967800779,80.95665007224447,0
57193.61245587792,13539.149446126106,80.89564951708743,0
57186.3248895195,13541.185599714152,80.78949709864484,0
57179.50166029172,13543.029786174993,80.71017657311003,0
57172.642421548684,13544.837069095951,80.64429424112167,0
57165.24657337973,13546.72203296249,80.51571178290632,0
57158.35711846228,13548.416598474638,80.4134610558357,0
57151.48963578749,13550.084747851957,80.32128647560015,0
57144.64510642438,13551.779994950117,80.22196323422806,0
57137.769182578704,13553.545960860089,80.12209604137651,0
57130.85788961184,13555.330672077309,80.00426366259963,0
